user_id,friends
2988,"[7298, 8005, 2769, 897, 7496, 6244, 4509, 2207, 1225, 7807, 7033, 1713, 2554, 7276, 6006, 2403, 7101, 3886, 5782, 785, 7823, 7613, 7040, 5362, 3011, 110, 5056, 3015, 1610, 7819, 1996, 4739, 1646, 725, 7879, 2497, 3092, 1793, 7026, 3352, 6154, 6548, 3876, 1857, 2548, 5658, 5789, 7525, 6211, 234, 455, 119, 6645, 866, 809, 6414, 2591, 5019, 6930, 588, 7465, 6610]"
5857,"[7867, 1842, 407, 2073, 7453, 6036, 1218]"
2347,"[1113, 18, 3577, 1759, 2221, 5183, 6616, 2159, 5314, 6301, 3440, 897, 1364, 3830, 8178, 2435, 1295, 2244, 2776, 834, 5217, 5865, 1615, 79, 2919, 4245, 8256]"
555,"[8005, 1713, 1613, 380, 1783, 785, 1862, 897]"
1752,"[1225, 3834, 7916, 3828, 3684, 2713, 22, 4809, 768]"
4082,"[307, 583]"
5407,"[489, 3120, 7879, 1437, 7807, 3452, 2713, 8071, 3684, 7508, 7819, 6244, 8005, 7824]"
5221,"[6853, 3261, 2109, 8169, 538, 900, 331, 174, 1040]"
944,"[8113, 375, 1460, 2063, 6953, 32]"
5204,"[2221, 834, 1364, 4879, 4619, 4449, 7932, 3676, 1759, 4836, 6245, 6922, 5314, 5441]"
5725,"[7713, 4034]"
3853,"[1380, 1156, 1772, 7183, 2738, 470, 1446, 2272, 1129, 2353, 816, 74, 7545, 24, 6962]"
4699,"[4411, 463, 7762, 3248, 2842]"
2964,"[1842, 2330, 4878]"
5383,"[6853, 1116, 375, 8222, 1735, 1365, 7034, 6333, 7947, 7890]"
1504,"[8169, 1132, 462, 230, 6853, 1116, 7034, 5104, 4706, 419, 1010]"
5893,"[115, 7102, 4557, 938, 539, 1250, 720, 4034, 2332, 526, 830, 2272, 7322, 3832, 1560, 7608]"
2450,"[2019, 834, 1759, 1113, 3617, 6261]"
3063,"[7035, 405]"
6636,"[4675, 267, 5356, 6853, 7034, 870, 177, 8169, 6012, 7890, 4025]"
6672,"[334, 4408, 6482, 629, 897, 114]"
2824,"[8105, 2328, 7496, 5347, 6440, 6244]"
445,"[3622, 511, 2086, 1704, 1771, 773, 1551, 629, 409, 1483, 854, 6942, 6181, 7764, 4040, 1570, 309, 1466, 507, 145, 2050, 3076, 778, 2528, 4253, 3392, 1412, 5389, 1452, 330, 5561, 320, 2501, 235, 4408]"
3734,"[390, 5193, 8005, 4195, 1263, 1025, 2809, 3918, 3203, 897, 7785, 6393, 3369, 7879, 1793, 3177, 60, 1857, 2591, 110, 7139, 7852, 6244, 7759, 587, 4415, 658, 7807, 6940, 1687, 3650, 866, 2166, 6188, 1610, 628, 1112, 7081, 6798, 2554, 6728, 7040, 5885, 3358, 740, 7819, 3746, 1225]"
4574,"[986, 5788, 7322, 6875, 2936, 4638]"
2682,[4096]
2952,"[1527, 327, 897, 8005, 3636, 7849]"
735,"[7879, 897, 4033, 4203, 8005, 3963, 1047, 82, 6940, 3199, 1745, 2452, 1323, 3712, 2438, 1713, 1804, 6869, 977, 4488, 1842, 3848]"
6588,"[7183, 2738, 2272]"
5656,"[405, 3649, 2735, 4408, 3968]"
6110,"[2649, 4055, 7762, 3248, 2842, 2421, 7897, 3139, 465, 5469, 4896, 5296, 8240, 6469, 2304, 1313, 69, 7743, 6873, 8132]"
4127,"[2703, 3177, 8005, 2460, 6154]"
6117,"[834, 4619, 2019, 2677, 989, 5183, 7192, 2690, 1759, 2394, 6427, 8123, 2435, 906, 8256, 3617, 1661, 7521, 6231, 7201, 6895, 3825]"
5111,"[1835, 3836]"
1144,"[86, 2086, 2195, 629, 1551, 511]"
2475,"[5480, 4340, 4677, 2074, 6798, 6448, 897, 8005, 6776, 5193, 7916]"
1696,"[2773, 6037, 1742, 3712, 1539, 702, 82, 892, 897, 3069, 1061, 8005, 1820, 287, 3579, 847, 2730, 2280, 1610, 7276, 8, 819, 1318, 1098]"
2148,"[198, 3505, 1820, 7998, 258, 768, 2192, 2231, 285, 1035, 1125, 5193, 6781, 2281, 2703, 6857, 2809, 5282, 3668, 7867, 1835, 1001, 8005, 4671]"
1900,"[1842, 637, 198, 2572, 2923, 3354]"
3306,[2713]
1836,"[463, 607, 4932, 3628, 1133, 2726, 5075, 3181, 2387, 6747, 1652, 1537, 5974, 7477, 1764, 911, 6831, 2024, 49, 6288, 8053, 6015, 5417, 1113, 1006, 2842, 779, 7856, 3213, 242, 860, 2814, 2442, 827, 5966, 2421, 4393]"
5571,"[2631, 897, 4219, 1997, 6845, 6440, 375, 7607, 4493, 6882, 3352, 34, 7560, 5347, 3125, 4336, 7102, 7759, 3385, 6228, 6923, 834, 5630, 3684, 752, 1676, 4259, 1682, 8184, 2046, 2531, 3440, 1085, 903, 5568, 6853, 1842, 7167, 4598, 72, 8005, 1616, 7477, 304, 6091, 3504, 5749, 1035, 1540, 403, 5983, 5083, 1974, 1395, 7240, 885, 3400, 2426, 592, 3900, 2623, 1181, 3139, 5309, 8095, 1794, 5846, 372, 5705, 4605, 629, 2948, 6712, 484, 3367, 1857, 441, 1930, 1010, 6776, 8015, 7867, 3650, 7998, 5290, 2089, 982, 7601, 6637, 4946, 4411, 4812, 2056, 3481, 2321, 3957, 8233, 6211, 4195, 6807, 7390, 3055, 8053, 3669, 3564, 6081, 5417, 6122, 6969, 367, 2390, 6849, 110, 3616, 5976, 2497, 8021, 301, 5612, 7556, 3968, 720, 2676, 1126, 7996, 8227, 8031, 5504, 4942, 2353, 2819, 3533, 4381, 6300, 7842, 6940, 7513, 4377, 1810, 3358, 3355, 7326, 8008, 258, 4845, 5607, 4356, 8122, 5537, 5801, 1266, 3351, 6781, 3962, 6619, 6831, 1398, 740, 8126, 6106, 7256, 3646, 6172, 5802, 7209, 7276, 3369, 4472, 4698, 7674, 1214, 7298, 993, 5387, 6103, 2272, 588, 6367, 4706, 7450, 6921, 7713, 6700, 650, 6838, 5559, 1944, 6809, 7833, 6953, 3160, 7804, 114, 1910, 8247, 3177, 761, 4526, 2421, 7139, 7807, 6739, 2391, 3730, 6080, 8107, 7414, 8231, 4035, 4095, 6616, 5526, 6738, 1687, 7824, 6465, 7135, 3746, 4034, 1002, 911, 7322, 5431, 7339, 7232, 8183, 2842, 8199, 3903]"
4490,"[1771, 1386, 1236, 334, 2195, 2966, 629, 1031, 1238, 375, 2050, 2053, 4040, 3740, 2749, 2086, 5786, 2699, 2863, 3945, 2272, 1105, 6942, 2015, 1452, 5389, 5417, 1551, 7394, 3338, 6003, 1511, 7629, 6536, 4408, 7209]"
2677,"[1030, 834, 8107, 6117, 4634, 4587, 5531, 2919, 940, 2221, 2123, 6213, 1759, 2244, 655, 3965]"
2234,"[1938, 205, 462, 7362, 7460, 371, 2032, 267, 5427, 6730, 529, 3867, 5503, 7034, 288, 1846, 1020, 569, 4286, 972, 3822, 2260, 1800, 2767, 837, 3261, 318, 2430, 6953, 7109, 54, 435, 2373, 3298, 870, 716, 993, 3478, 681, 7751, 885, 6691, 5518, 1979, 7704, 1727, 5313, 4080, 299, 2791, 3605, 2887, 5015, 6556, 7209, 5014, 1961, 356, 3367, 3190, 1949, 1332, 7281, 6842, 2514, 5172, 4706, 5621, 1510, 466, 3499, 4359, 2060, 3589, 1082, 4643, 4510, 8169, 6333, 6853, 1600, 1683, 978, 317, 897, 1630, 5997, 1244, 3351, 1010, 2129, 2039, 3053, 5458, 4955, 3314, 5104, 620, 1438, 6882, 1514, 8222, 3192, 7947, 7539, 3699, 7890, 6206, 6012, 1500, 6370]"
229,"[5767, 6845, 7867, 3054, 7453, 3352, 327, 2529, 2074, 3762, 752, 215, 7564, 6781, 5630, 4144, 400, 2929, 1317]"
1020,"[3460, 462, 4930, 716, 2109, 2039, 2430, 2260, 5608, 1355, 569, 4079, 6730, 4863, 837, 2142, 870, 7034, 6853, 318, 2234, 1600, 5503, 1373, 4876, 1630, 54, 3265, 3367, 7704, 6673, 5015, 8222, 4643, 205, 620, 2060, 1010, 6823, 5014, 8070, 6842, 993, 1727, 2887, 3589, 4706, 356, 4551, 2038, 3261, 5135, 6370, 299, 2298, 4080, 5458, 5463, 7890, 3822, 1438, 3448, 7061, 6333, 7362, 1961, 7317, 4035, 5623, 1865, 7947, 5601, 1332, 4095, 4887, 6465, 8247]"
63,"[1718, 953, 4336, 4962, 282, 1964, 1002, 6784, 4017, 6637, 4514, 6365, 6397, 8181, 2334, 903, 150, 172, 1266, 7078, 5754, 2102, 2597, 7957, 5635, 5638, 6980, 3352, 286, 2228, 7210, 668, 6856, 7602, 5450, 2341, 1357, 207, 3138, 1476, 8046, 6762, 5972, 2138, 2469, 4381, 7286, 6652, 961, 6973, 7450, 4353, 3757, 2661, 7652, 8241, 6079, 4940, 1949, 7425]"
1222,"[6853, 1116, 6573, 462, 1010, 7034, 4930, 2464, 1938, 7109, 4876, 870, 6823, 2980, 4706, 3296, 6918, 4286, 6812, 6691, 6465, 5601, 5623, 4095, 7947, 4035, 6333, 1332, 1500]"
4210,"[375, 3105]"
343,"[3068, 3631, 1392, 3124, 3649, 1257, 6433, 6270, 4590, 5864, 2735, 405]"
2041,"[110, 8005, 3758, 6798, 3650, 7879, 3177, 1793, 6955, 1367, 7807, 866, 6244, 4480, 7819]"
1594,"[629, 7286, 1554]"
986,"[2422, 773, 5089, 1754, 1502, 1694, 5812, 6875, 7164, 719, 2392, 523, 405, 7674, 6136, 7309, 6304, 1911, 6540, 6366, 2377, 6953, 8169, 5490, 237, 4030, 7553, 5804, 5299, 7833, 8180, 3889, 3481, 2086, 7102, 6235, 6784, 3354, 7885, 4954, 4106, 3383, 7406, 2018, 5568, 4574, 8207, 3684, 2729, 7561, 6420, 6859, 2326, 7698, 6095, 4201, 6680, 4421, 2189, 7996, 4205, 7998, 403, 6696, 6738, 7699, 7590, 7322, 4034, 8199, 7925, 4197, 7169, 740, 2272, 7032, 3062, 7718, 7713, 7619, 7286, 1566, 6106, 2936, 301, 8173, 5069, 629, 3490, 4484, 6853, 5175, 6979, 5520, 6614, 8024, 4635, 4638, 6183, 885, 8014, 3701, 8208, 6845, 4009, 2507, 7390, 8107, 6312, 8081, 5788, 5093, 8123, 6173, 7863, 3533, 6881, 7919, 8095, 2305, 6038, 7228, 7897, 6254, 3614, 5705, 92, 4431, 2554, 4273, 3980, 3473, 7332, 6747, 7034, 4209, 2409, 7321, 6700, 8005, 4380, 5007, 6959, 3385, 2622, 3351, 6231, 2842, 6710, 4153, 7450, 5083, 7782, 6205, 7842, 8196, 3248, 7370, 7209, 6015, 6119, 6232, 4408, 5313, 5504, 69, 1065, 6431, 1579, 6233, 2706, 7947, 8247, 7319, 7966, 897, 7412, 4399, 6414, 1210, 7199, 7232]"
1247,"[7290, 2435, 940, 1240, 4327, 2756, 6417, 906, 2484, 1759, 1661, 5865, 401]"
1487,[]
2438,"[3263, 4158, 735, 5828, 2348, 2456, 198, 3929, 6098]"
781,"[4977, 5083, 4269]"
4756,"[7947, 3314, 7034]"
4228,[]
1777,"[885, 3367, 720, 897, 7034, 8222, 4095, 4706, 6315, 1500, 642, 2028, 1540, 993, 6853, 7890, 267, 1275, 7947]"
13,"[8169, 4876, 6853, 6028, 3478, 4863, 7034, 870, 837, 3367, 2298, 7595, 993, 1116, 7061, 1355, 6333, 3768, 2887, 7460, 4353, 7947, 4892]"
4665,"[2452, 1842, 2531, 3088, 1912, 1857, 5362, 3009, 1402, 7807, 1979, 462, 2430, 3478, 7034, 6206, 8005, 2039, 1630, 4887, 3605, 7525, 5503, 3314, 4510, 5623, 7947]"
5304,"[7298, 1706, 6781, 411, 1674, 4069, 2809, 8005, 1229, 6224, 3498, 2303, 3505, 4199, 1271, 1857, 985, 4195, 6955, 926]"
995,"[1757, 469]"
670,"[1835, 3369, 302, 2730, 2533, 7276, 8005, 80, 3684, 3875, 1782, 7081, 1912, 4195, 587, 3563, 650, 6940, 1953, 2520, 761, 6776, 6483, 4765, 6006, 8094, 3976, 5906, 1793, 5019, 7807, 6845, 866, 5362, 3009, 6728, 1225, 4033, 6915, 5020, 7525, 6154, 956, 897, 740, 7826, 3177, 5037, 4671]"
584,"[651, 607, 3181, 2582, 116, 135, 1586, 5296, 3628, 463, 6747, 8122, 4347, 7477, 7762, 2687, 3634, 3511, 3248]"
3670,"[2616, 1271, 6845, 5083, 5568, 301, 7209, 3139, 3903]"
4404,"[135, 2582, 5588, 463, 6747, 3909, 120, 2553, 2508, 4041, 4434, 7477, 897, 2561, 3336, 4072, 2672, 1292, 1029, 7240]"
5454,"[2315, 405]"
652,"[375, 4886, 32, 2427, 3646, 5448, 3533, 1493]"
500,"[2233, 3952, 1842, 1282, 198, 7453, 2073]"
1150,"[866, 849, 705, 4593, 8005, 1610, 3918, 4677, 5193, 6211, 2821, 4195, 6955, 1225, 2823, 897]"
5064,"[656, 7764, 1014, 4511, 629, 5455, 8224, 7874, 1359, 4714, 243, 4040, 7149, 7784, 755, 2015, 7812, 4956, 4254, 3034, 530, 3308, 1452, 1958, 1224, 3353, 6476, 4408, 4091, 1550, 2168, 2863, 10, 347, 8090, 7629, 5781, 6687, 145, 1321, 6018, 3136, 430, 2287, 493, 2053, 3040, 1182, 2086, 2491, 1887, 6534]"
2317,"[1616, 8015, 1173, 7713, 3762, 2842, 6845, 7526]"
5212,[375]
6010,[8169]
5530,"[2559, 8169, 4336, 7759, 3827, 5083, 6106, 6448, 7674, 6845, 3367, 6300, 2229, 7897, 3554, 5387, 6973, 8190, 1561, 897, 2043, 2687, 8247, 7998, 3646, 5568, 7322, 1056, 3352, 3903, 7286, 8170, 6072]"
3707,"[258, 80, 353, 6940, 583, 3870, 496, 1078, 6036, 198, 1037, 8005, 505, 3088, 1198, 3570, 897, 7298, 1765, 6244, 3918, 1225, 2713, 5632, 968, 6451, 2809, 1842, 7453, 5900, 4128, 1857, 7525, 2594, 5930, 1610, 4694, 1793, 7807]"
1075,"[6711, 1156, 1380, 7102, 2272, 1129, 3283, 3994, 539, 74, 988, 720, 7183, 7411, 6250, 3400, 7608]"
1894,"[7183, 6315, 4345, 1145, 24, 685, 1380, 263, 551, 2272, 1598, 3337, 7102, 720, 6881, 7919, 7545, 2332, 6751, 7349, 2803, 7535, 585, 6666, 7411, 4327, 526, 6962, 2202, 4747, 3843, 7833, 3091, 938, 8008, 74, 478, 1288, 946, 4547, 5745, 1616, 1470, 6507, 2218, 7505, 6832, 7641, 304, 6936, 2947, 7679, 8235, 7608, 4414, 3903]"
3301,"[7571, 4700, 1937, 1809, 5081, 1798, 2640, 629, 7812, 5455, 1550, 4408, 6665, 1887, 2902, 4926, 5389, 243, 4511, 7220, 114, 7799, 660, 872, 330, 2377, 4887, 6725, 3216, 7629, 4095, 5875, 7145, 897, 5339, 7764, 5417, 6601, 4323, 5735, 4091, 3404, 7009, 722, 6306, 2699, 1918, 1665, 5229]"
2600,"[8005, 897, 3719, 3899, 2452, 2987, 447, 5541, 2778, 1762, 1271, 5193, 1022, 431, 7276, 1996, 5062, 3079, 4973, 353, 3728, 5019, 3094, 998, 1563, 179, 866, 1912, 5282, 1494, 628, 2713, 6955, 7849, 1857, 5976, 1701, 6006, 80, 1225, 2809, 7916, 234, 4222, 1085, 6483, 6154, 7807, 1793, 7426, 785]"
3955,"[897, 6298, 705, 4455, 7916, 2311, 1497, 1762, 8005, 308, 6869, 3033, 866, 1610, 3342, 2057, 5282, 5749, 761, 6758, 2769, 2055, 3430, 496, 1225, 571, 1706, 6448, 1025, 2713, 1996, 7879, 27, 1278, 4058, 3636, 8, 5827, 1317, 7807]"
3251,"[1573, 1712, 560, 1788]"
4785,"[5838, 7709, 5921, 7615, 4034, 4866, 2218, 1984, 7102, 7138, 7535, 2623, 4545, 2377, 8235, 1623]"
1053,"[496, 3171, 1842]"
2706,"[7545, 3762, 7034, 5427, 7109, 837, 4035, 934, 1840, 6465, 1961, 6853, 6691, 4195, 6823, 1540, 6300, 3367, 3650, 5340, 986, 2421, 7619]"
6124,"[237, 5521, 2229, 4380, 564, 7321, 7553, 700, 3341, 3175, 3975, 7179, 2396, 2781, 7698, 8193, 7084, 5400, 7410, 6311, 719, 7880, 7245, 147, 5763, 3289, 146, 8255, 3418, 3253, 3688, 4202, 7001, 3968, 6299, 3339, 4479, 284, 8276, 627, 5520, 1737, 8185, 4846, 6817, 5154, 8182, 7006, 5837, 6586, 5163, 4491, 8152, 3200, 6717, 7902, 1056, 7559, 1465, 522, 7661, 3124, 3068, 106, 2315, 3827, 3649, 992, 4427, 2068, 2354, 6941, 4189, 416, 5728, 7484, 405, 3074, 4037, 8204, 3268, 4001, 1484, 2735, 323, 2710, 6704, 2899]"
3430,"[3470, 2673, 158, 5019, 3955, 8005, 2809]"
6963,"[5867, 3157, 1294, 8005, 5176, 3648, 1271, 6398, 5639, 6649, 3203, 6513, 897, 8053, 6737, 4411, 6154, 1287, 6465]"
3402,[]
1106,"[6270, 7957]"
6476,"[2863, 145, 629, 4249, 1958, 548, 5417, 3136, 188, 3877, 1452, 3244, 243, 6318, 379, 3353, 4408, 471, 3659, 7274, 7135, 330, 7629, 5010, 1550, 5081, 5064, 2015, 682, 4323, 4191, 4899, 6536, 5229]"
2015,"[2970, 4040, 4482, 1224, 2863, 6181, 629, 2287, 1370, 6925, 5128, 5786, 1236, 3076, 4091, 6003, 2491, 6845, 5279, 2699, 3548, 100, 1328, 1014, 1452, 8224, 2900, 2053, 1531, 755, 4249, 3945, 334, 3392, 6071, 2439, 2086, 4490, 309, 145, 2478, 1704, 8184, 2902, 1799, 6699, 4258, 2640, 1691, 7812, 430, 4312, 4221, 5081, 6781, 1105, 4532, 6522, 4215, 4423, 872, 1316, 188, 6872, 8218, 58, 1309, 7038, 7149, 4652, 5391, 6106, 3035, 1377, 2950, 4511, 7784, 2538, 2733, 1958, 1321, 4926, 7713, 4408, 330, 91, 7951, 4956, 7503, 2641, 111, 3740, 6953, 7759, 3040, 7209, 7337, 7764, 6058, 1550, 7220, 7244, 4562, 2809, 3783, 1511, 7998, 854, 5115, 3308, 4700, 7145, 721, 3684, 5064, 4051, 4804, 1182, 3247, 1302, 10, 6877, 3554, 8090, 2848, 243, 2099, 682, 976, 3838, 7629, 1887, 5010, 6903, 3779, 5129, 559, 6411, 5561, 1065, 6687, 5321, 367, 7884, 1108, 5211, 4771, 2853, 5052, 680, 1554, 1952, 235, 4645, 3136, 114, 6505, 3149, 2208, 1551, 6303, 347, 477, 2019, 169, 2319, 549, 1412, 548, 3844, 1117, 3404, 1809, 2195, 1237, 4253, 8216, 7115, 8013, 5021, 834, 805, 5389, 1250, 6525, 3219, 5455, 1756, 730, 6482, 5417, 6402, 5387, 3048, 2272, 6818, 2184, 1570, 6476, 7274, 7238, 897, 4899, 727, 5760, 1798, 5414, 3250, 7322, 6725, 7674, 7851, 2365, 7801, 7659, 6663, 6601, 6905, 8247]"
6448,"[411, 7373, 1064, 4701, 897, 9, 702, 7613, 7298, 245, 5541, 496, 1569, 1143, 3939, 302, 5320, 1776, 3919, 2043, 1303, 327, 4522, 2769, 3411, 3376, 1991, 2497, 377, 4637, 6457, 2548, 1120, 1279, 1327, 353, 3361, 2300, 847, 6228, 7453, 2424, 7879, 892, 3446, 5125, 80, 3918, 4020, 4774, 801, 5630, 2089, 4222, 2441, 979, 3088, 1657, 386, 2691, 3484, 2809, 380, 5051, 2815, 1564, 4078, 919, 2055, 1225, 1720, 1263, 110, 1011, 6850, 1613, 7385, 425, 3969, 6758, 181, 1645, 368, 3899, 1893, 866, 7387, 2713, 5713, 4548, 410, 1996, 1417, 7674, 1297, 4739, 2330, 5347, 3079, 6869, 6940, 6776, 3684, 407, 1198, 3369, 4658, 8021, 195, 5846, 1539, 3712, 6750, 27, 4243, 2730, 5193, 1876, 598, 4953, 5900, 1085, 5867, 8015, 2338, 5476, 3256, 340, 1835, 2288, 7227, 1783, 1329, 4188, 3955, 258, 6081, 761, 1278, 8101, 1563, 6083, 2591, 1762, 4279, 7221, 1701, 2270, 5530, 5019, 5085, 6955, 5976, 4297, 1540, 1912, 1910, 536, 3616, 603, 4340, 1022, 7, 1820, 570, 7265, 1078, 4767, 2272, 956, 768, 7785, 5706, 7780, 428, 6621, 5282, 8, 7276, 2662, 2764, 5250, 4895, 234, 1687, 97, 7849, 1093, 3508, 6445, 1857, 545, 1616, 7101, 6156, 2328, 3671, 2740, 7189, 592, 6870, 3367, 2307, 6006, 7514, 2172, 6378, 240, 915, 2455, 138, 342, 2403, 587, 4563, 4008, 7081, 863, 4195, 1449, 2762, 123, 4726, 3728, 5041, 6188, 3570, 3745, 7332, 3679, 1335, 7508, 4535, 5498, 5291, 119, 8158, 2780, 62, 2475, 1217, 3560, 3664, 301, 3011, 1190, 3009, 4973, 6300, 7739, 5954, 98, 247, 296, 1220, 7170, 3528, 4716, 4236, 270, 3069, 5529, 5576, 2162, 7867, 8005, 4784, 3875, 3153, 968, 2229, 1986, 1610, 3579, 3094, 6154, 1682, 5617, 7759, 610, 1713, 442, 6845, 3325, 785, 1318, 420, 2579, 588, 3297, 3765, 606, 1962, 998, 3533, 6798, 5404, 6310, 535, 5464, 5337, 1281, 484, 3563, 1855, 4993, 2057, 6244, 4677, 1025, 7807, 6610, 2321, 4766, 4562, 2267, 5512, 1140, 3177, 5593, 3859, 4521, 3352, 3092, 7098, 5632, 3656, 7273, 8105, 7819, 2408]"
5471,"[74, 2738, 7183, 2202, 1772, 1814]"
5600,"[1828, 4269, 5622, 5783, 2521, 8005, 276, 2893, 2380, 3052, 245, 5639, 5290, 138, 4895, 4794, 3976, 1168, 7523, 3477, 7485, 6310, 5101, 6483, 7525, 4011, 5629, 4211, 2713, 5231]"
5055,[2713]
2487,"[6973, 4381, 6700, 7286, 5595, 6762, 7325, 6784, 7307, 2687, 7556, 2819, 2531]"
6553,"[1732, 1706, 2416, 1547, 2713, 1991, 2410, 148, 2403, 3684, 1876, 7385, 4671, 5622, 7807, 2815, 5282, 6188, 3567, 503, 6867, 785, 6926, 2718, 3712, 1303, 7819, 2057, 5080, 1842, 8088, 6154, 5359, 258, 3925, 6002, 3007, 316, 5629, 1112, 3679, 7465, 6940, 2250, 1857, 6692, 3470, 7276, 6244, 7879, 588, 5234, 340, 8005, 3297]"
3605,"[49, 4532, 6501, 167, 462, 6853, 6730, 5503, 8222, 1846, 3314, 3478, 1630, 7704, 4510, 2430, 993, 6823, 7103, 1929, 5516, 7109, 870, 4643, 5200, 2060, 1979, 4095, 5340, 2234, 7061, 7890, 1949, 4706, 6570, 1275, 2209, 2032, 3367, 2039, 6206, 1010, 3261, 7034, 5642, 4665, 4887, 1961, 8070, 1791, 5621, 466, 7947, 5012]"
4633,"[954, 897, 7879, 6440, 80, 3684, 8005, 3088]"
3018,"[4345, 685, 74, 1380, 7545, 4144, 7453, 1318, 512, 3400, 382, 7411, 6509, 4275, 7102, 5453, 4407, 3337, 24, 5970, 6122, 2151, 4810, 6432, 3479, 6751, 539, 5630, 911, 6657, 5674, 4035, 3650, 7349, 5944, 5704, 7031, 4327, 7925, 7759, 4822, 585, 3177, 4034, 7833, 6845, 2371, 6288, 7138, 3031, 6465, 903, 2377, 2272, 14, 5745, 2245, 3832, 7322, 720, 170, 3918, 526, 7584, 223, 6154, 7608, 1560]"
6557,"[1546, 7932, 834, 1113, 3676, 1759, 1695, 4659, 3825, 923, 2919, 6144, 1307, 6616, 3498, 4836, 6245, 4619, 2312, 5339, 4740]"
659,"[6853, 4930, 7321, 7484, 4424, 719, 1142, 3975, 3200, 2315, 1257, 237, 3268, 3068, 2229, 3289, 3827, 7919, 6700, 7001, 7553, 3968, 6717, 3271, 6680, 2396, 992, 7350, 6270, 5417, 146, 522, 2068, 2132, 6291, 8185, 7759, 3400, 1116, 3341, 7414, 8134, 405, 8247, 4622, 7260]"
2183,"[1369, 285, 6689, 4033, 7387, 4020, 327, 1650, 1462, 892, 847, 490, 7867, 5019, 1064, 8005, 4078, 4188, 3579, 5250, 1820, 6457, 1407, 1776, 2156, 7227, 447, 3069, 1720, 181, 2497, 340]"
5228,[]
5640,"[3105, 1149, 4119, 375, 767, 4900, 2705, 2483, 32, 1880]"
4645,"[145, 507, 2853, 4258, 629, 6601, 2015, 1551, 2099, 4423, 5417, 7274, 35, 7629, 1554, 4253, 309, 1958]"
43,[]
221,"[2272, 6509, 3994, 7102, 539, 3400, 1560, 5418, 3832, 5986, 938, 911, 526, 4283, 7608, 3903]"
2191,"[2452, 2703, 5591]"
2332,"[3450, 7411, 115, 7183, 7102, 2272, 3420, 5428, 733, 1859, 304, 4506, 5893, 7944, 3568, 2268, 7060, 6760, 5660, 7759, 720, 3091, 1894, 3556, 1845, 14, 5066, 1380, 6657, 3201, 2426, 2608, 924, 6315, 3367, 2202, 3832, 489, 526, 2419, 3044, 7390, 551, 7545, 2938, 74, 2027, 585, 5820, 5745, 454, 3654, 7608, 8234]"
3879,"[719, 5731]"
5932,"[663, 1862, 2066, 2649, 525, 4347, 3784, 6986, 5296, 3909, 1466, 3336, 4678, 2607, 465, 6747, 319, 3377, 137, 4370, 7389, 1496, 116, 1313, 388, 911, 5974, 5417, 2647, 1586, 1133, 142, 1136, 651, 3248, 6831]"
3289,"[2272, 2490, 6680, 3425, 992, 3649, 7698, 7321, 719, 3068, 7553, 4380, 7001, 1257, 8185, 1484, 5520, 8193, 970, 106, 627, 659, 564, 5400, 3932, 3975, 4479, 3200, 3341, 416, 6299, 7350, 2068, 4037, 7410, 4427, 1645, 7864, 7880, 4202, 3809, 8045, 5763, 323, 7902, 2862, 1152, 6889, 8182, 3968, 1056, 5154, 1400, 6704, 2926, 3391, 6817, 8190, 6124, 3175, 5537, 639, 522, 3074, 4925, 7862, 7484, 2315, 5728, 6465, 147, 6767, 3688, 2132, 1651, 237, 8276, 2850, 405, 4491, 6578, 2396, 3827, 6803, 3271, 6586, 1540, 2229, 4001, 1747, 7734, 7543, 2237, 6700, 6506, 7245]"
2300,"[3848, 1078, 447, 298, 3446, 277, 5250, 892, 4818, 897, 2778, 1842, 1706, 1745, 8005, 3579, 2477, 1957, 4020, 7867, 1497, 490, 847, 535, 1820, 3969, 340, 1220, 1022, 6445, 23, 1657, 919, 2174, 6448, 7387, 1912, 2769, 2153, 1225, 2172, 3369, 181, 5359, 1776, 2497, 6869, 7276, 866, 1713, 1139, 7385, 2579, 1254, 4195, 2691, 5512, 2518, 1857, 1701, 472, 695, 7807, 3009, 570, 2176, 7227, 5539, 7525, 762, 6457, 1064, 5541, 3684, 4973, 592, 801, 5976, 2815]"
91,"[2491, 5561, 1309, 2086, 430, 32, 334, 5279, 1236, 2053, 3945, 4249, 5128, 2863, 1105, 6699, 1452, 2439, 1551, 3149, 5052, 8184, 2015, 629, 5417, 4258, 5714, 3548, 1328, 1570, 1511]"
2603,"[32, 767, 2054, 1299, 3145, 245, 7209, 7759, 3811, 1634, 375, 1543, 1418, 1719, 3530]"
189,"[847, 2910, 55, 2452, 2203, 8005, 4878, 4579, 3816, 3234, 4309, 1842, 3079, 7780, 152, 2978, 6869, 2426, 3712, 2065, 6154]"
4435,"[5970, 312, 2738, 636, 4345, 454, 7411, 74, 24, 720, 3044, 7878, 7183, 7462, 1380, 304, 6751, 382, 946, 7944, 2457, 2027, 3008, 5745, 2028, 3832, 1623, 7102, 6315, 6881, 6257, 5418, 4110, 485, 3959, 526, 3189, 1560, 6461]"
5737,"[8005, 4310, 198, 3256]"
3927,"[359, 3069, 80]"
